"gene_id","variance"
"MSTRG.17349",1.52938529799952
"MSTRG.28879",1.5264022531268
"MSTRG.8572",1.5263173220871
"MSTRG.27802",1.52619476557772
"MSTRG.25335",1.5259370318004
"MSTRG.40696",1.52562383982313
"MSTRG.1251",1.52240925907336
"MSTRG.6292",1.52099648655025
"MSTRG.38103",1.5202584423924
"MSTRG.32776",1.5197245903111
"MSTRG.18329",1.51940795875841
"MSTRG.21248",1.5193326709134
"MSTRG.17720",1.51696354668359
"MSTRG.31382",1.51287823939167
"MSTRG.1321",1.50583722698631
"MSTRG.12449",1.504815092092
"MSTRG.33636",1.50073128037348
"MSTRG.28204",1.5000178700441
"MSTRG.32381",1.49993445070635
"MSTRG.8462",1.49913929778593
"MSTRG.22684",1.49742980712744
"MSTRG.18923",1.49151570405554
"MSTRG.4772",1.49113828515221
"MSTRG.9191",1.49004711582609
"MSTRG.25858",1.48923100008319
"MSTRG.20759",1.48887141382464
"MSTRG.20357",1.48586982417179
"MSTRG.19812",1.48577700403216
"MSTRG.25050",1.48544822868745
"MSTRG.28068",1.48450944639192
"MSTRG.8029",1.48370428125609
"MSTRG.37394",1.48061150522782
"MSTRG.25860",1.47750208197139
"MSTRG.15180",1.47664451794995
"MSTRG.32557",1.47493760915614
"MSTRG.6152",1.47492224887545
"MSTRG.3064",1.47471713306362
"MSTRG.20976",1.47350562522946
"MSTRG.12555",1.47220769240565
"MSTRG.15689",1.47166142201745
"MSTRG.34866",1.47119772132489
"MSTRG.861",1.46845596894921
"MSTRG.16401",1.46806667138133
"MSTRG.19992",1.46619334651027
"MSTRG.19591",1.46432563896089
"MSTRG.22932",1.46384675189618
"MSTRG.37125",1.46062247882514
"MSTRG.1482",1.45887675981215
"MSTRG.2339",1.4586139320508
"MSTRG.1220",1.45812496656172
"MSTRG.28537",1.4578955129245
"MSTRG.22104",1.45713237722183
"MSTRG.17655",1.45309266763925
"MSTRG.3993",1.4527814764665
"MSTRG.13843",1.4526574304448
"MSTRG.2877",1.44888058593972
"MSTRG.12427",1.4485791212176
"MSTRG.31041",1.44475209858691
"MSTRG.38110",1.44334270578619
"MSTRG.18936",1.44182011287023
"MSTRG.31293",1.44117982147665
"MSTRG.27976",1.44057519561528
"MSTRG.22861",1.4404246928198
"MSTRG.21936",1.43879680895953
"MSTRG.30917",1.43533997789202
"MSTRG.23198",1.43528126376653
"MSTRG.25616",1.4349749942989
"MSTRG.5023",1.43487979700429
"MSTRG.18630",1.43417217241552
"MSTRG.12838",1.43380930834845
"MSTRG.23671",1.43121855885367
"MSTRG.13697",1.42898374125343
"MSTRG.24276",1.42693850424285
"MSTRG.1939",1.42595064130949
"MSTRG.12742",1.42594389903492
"MSTRG.2715",1.42547253829712
"MSTRG.5535",1.42512536723945
"MSTRG.10602",1.42253592553966
"MSTRG.5810",1.42007694442193
"MSTRG.8622",1.41828676507434
"MSTRG.7417",1.41541247268205
"MSTRG.21251",1.41180724686969
"MSTRG.198",1.41075628009968
"MSTRG.21527",1.40882351970936
"MSTRG.5438",1.40790567846745
"MSTRG.27800",1.40723035297875
"MSTRG.33160",1.40633719342116
"MSTRG.34601",1.40545360015373
"MSTRG.11387",1.40482695257514
"MSTRG.9538",1.40366302588105
"MSTRG.10235",1.40210152327655
"MSTRG.25424",1.40202044824472
"MSTRG.17496",1.40183346875965
"MSTRG.25624",1.40129782657753
"MSTRG.26943",1.40097549162604
"MSTRG.17226",1.40058951426227
"MSTRG.28874",1.395812205179
"MSTRG.19016",1.39527065842261
"MSTRG.13791",1.39427773072634
"MSTRG.4940",1.39338008776066
"MSTRG.19017",1.39256607277752
"MSTRG.16842",1.3915360769888
"MSTRG.25336",1.39033146575618
"MSTRG.10832",1.3891758712957
"MSTRG.24616",1.38846922140903
"MSTRG.8929",1.3884035544491
"MSTRG.18106",1.38792702382647
"MSTRG.11202",1.3860554657431
"MSTRG.38663",1.3857779050395
"MSTRG.12592",1.3847950668505
"MSTRG.39958",1.38383514073812
"MSTRG.19550",1.38360242824679
"MSTRG.28936",1.38075609004339
"MSTRG.14971",1.37952890371143
"MSTRG.21634",1.37909859688986
"MSTRG.3936",1.37853347170427
"MSTRG.12349",1.37843396132301
"MSTRG.15902",1.37792557054289
"MSTRG.26",1.37758474542159
"MSTRG.5763",1.37679139490006
"MSTRG.13195",1.37629818169864
"MSTRG.826",1.37573214642622
"MSTRG.27149",1.37546715001945
"MSTRG.16284",1.37518408390171
"MSTRG.14185",1.37242961553323
"MSTRG.22931",1.37220994637021
"MSTRG.33526",1.37169768446891
"MSTRG.8623",1.37088444976883
"MSTRG.19993",1.37033881341653
"MSTRG.8734",1.36963530741134
"MSTRG.20547",1.36933978469748
"MSTRG.39906",1.36890363969296
"MSTRG.101",1.36833597391263
"MSTRG.37769",1.36708933612912
"MSTRG.21351",1.36677995953764
"MSTRG.14638",1.36542861693868
"MSTRG.23001",1.36459617873197
"MSTRG.22709",1.36395466482742
"MSTRG.2712",1.36352076885467
"MSTRG.24523",1.36335758548482
"MSTRG.9606",1.36220112891632
"MSTRG.17673",1.36197721573357
"MSTRG.14189",1.35970623881942
"MSTRG.17386",1.35752809689038
"MSTRG.31501",1.35712695287289
"MSTRG.20172",1.35585421919378
"MSTRG.6256",1.35566782453699
"MSTRG.23911",1.35525507480891
"MSTRG.688",1.3537573439347
"MSTRG.26691",1.35358283947956
"MSTRG.9553",1.35022701868076
"MSTRG.29994",1.35017783171916
"MSTRG.12856",1.3470117764633
"MSTRG.20587",1.34573494718259
"MSTRG.10161",1.34480388093283
"MSTRG.31451",1.34229121331434
"MSTRG.11036",1.34197137463932
"MSTRG.39574",1.34147243931831
"MSTRG.132",1.34055065404656
"MSTRG.17125",1.33890357245287
"MSTRG.26599",1.33855107448323
"MSTRG.23026",1.33660014258547
"MSTRG.27554",1.33619842391686
"MSTRG.2305",1.33331905869606
"MSTRG.16204",1.33063755935534
"MSTRG.22938",1.32996325764113
"MSTRG.14362",1.32950917779355
"MSTRG.11334",1.32866314322216
"MSTRG.22333",1.32818955984154
"MSTRG.20461",1.32706959931947
"MSTRG.18507",1.32611743464679
"MSTRG.4176",1.32527273603097
"MSTRG.1761",1.32407699491729
"MSTRG.14433",1.32390869937492
"MSTRG.8607",1.32332904718011
"MSTRG.37164",1.32270482208716
"MSTRG.16584",1.32262414472569
"MSTRG.24596",1.32242001630013
"MSTRG.8657",1.32072275786876
"MSTRG.24644",1.31886067970651
"MSTRG.20150",1.31834901466845
"MSTRG.22741",1.31801572739116
"MSTRG.31712",1.31706932991188
"MSTRG.36688",1.31643663364654
"MSTRG.39717",1.31599895855401
"MSTRG.27504",1.31510045276201
"MSTRG.37153",1.31389900879624
"MSTRG.36729",1.31299530882345
"MSTRG.19119",1.31283719157403
"MSTRG.11627",1.31248838596143
"MSTRG.11411",1.31192959988884
"MSTRG.27809",1.31012761870336
"MSTRG.11636",1.30902200132655
"MSTRG.5146",1.30700741061943
"MSTRG.421",1.30698863606573
"MSTRG.16050",1.30685051105364
"MSTRG.14798",1.30567953574212
"MSTRG.14567",1.30554400889387
"MSTRG.22004",1.30553654120223
"MSTRG.4909",1.30518118223907
"MSTRG.28679",1.3049609095496
"MSTRG.32531",1.30144235993595
"MSTRG.37661",1.30092900287949
"MSTRG.18749",1.29983619922188
"MSTRG.11445",1.29947269787229
"MSTRG.13975",1.29928856921056
"MSTRG.2819",1.29908215231601
"MSTRG.37758",1.29894612243113
"MSTRG.30121",1.29764407540391
"MSTRG.40850",1.29701127210594
"MSTRG.4566",1.29618053428394
"MSTRG.23814",1.2959807746538
"MSTRG.19123",1.29464994735426
"MSTRG.29795",1.29439980736233
"MSTRG.33143",1.29278452392781
"MSTRG.38779",1.29164665559596
"MSTRG.17330",1.28927376552829
"MSTRG.13288",1.28862613394842
"MSTRG.38803",1.28679112401923
"MSTRG.17202",1.28561566141037
"MSTRG.36260",1.28550148292989
"MSTRG.7395",1.28547583251738
"MSTRG.35583",1.28464270974904
"MSTRG.37347",1.28182258283883
"MSTRG.21376",1.28109459591124
"MSTRG.18166",1.28100617702922
"MSTRG.33210",1.28094922084826
"MSTRG.11955",1.28084296001198
"MSTRG.29239",1.28028237871828
"MSTRG.30616",1.27915577610422
"MSTRG.1631",1.2791160035604
"MSTRG.39969",1.27897635268997
"MSTRG.12676",1.27896210150055
"MSTRG.33587",1.27860490379846
"MSTRG.28218",1.27509030033623
"MSTRG.27723",1.27424587223225
"MSTRG.13028",1.2742241724723
"MSTRG.5083",1.27286983639568
"MSTRG.22161",1.27269396790968
"MSTRG.25852",1.27234551387649
"MSTRG.19589",1.27170610298603
"MSTRG.2035",1.27095833694422
"MSTRG.24253",1.26959772290041
"MSTRG.37733",1.26904918089682
"MSTRG.19267",1.2690435924446
"MSTRG.10119",1.26863519939643
"MSTRG.3878",1.26782167883174
"MSTRG.11547",1.26705155991272
"MSTRG.4495",1.26585810004141
"MSTRG.1209",1.26476995643218
"MSTRG.28298",1.26335872185173
"MSTRG.23365",1.26046773921917
"MSTRG.15272",1.25990601373281
"MSTRG.7327",1.25875234075419
"MSTRG.5389",1.25872282203855
"MSTRG.12157",1.25575675168507
"MSTRG.21836",1.25569410734896
"MSTRG.26942",1.25536492367413
"MSTRG.9952",1.25527177039668
"MSTRG.40472",1.25261463636386
"MSTRG.14273",1.25248789478829
"MSTRG.322",1.25155671981357
"MSTRG.27249",1.25139054321184
"MSTRG.28570",1.25022624768584
"MSTRG.10807",1.24948114556348
"MSTRG.6028",1.24875017118957
"MSTRG.17021",1.24648479935295
"MSTRG.2140",1.24512675738485
"MSTRG.15310",1.2450305096464
"MSTRG.19927",1.24500790938411
"MSTRG.18130",1.24295999914439
"MSTRG.18289",1.2425026874762
"MSTRG.40972",1.24234825090222
"MSTRG.30660",1.24181960577484
"MSTRG.11748",1.24076733103306
"MSTRG.18827",1.23975888880655
"MSTRG.41598",1.23897399741946
"MSTRG.18592",1.23756211255607
"MSTRG.15635",1.2367326995964
"MSTRG.14497",1.23516920387231
"MSTRG.16965",1.23501684855679
"MSTRG.13048",1.23473511504803
"MSTRG.30076",1.23407336861622
"MSTRG.14597",1.23320975098132
"MSTRG.27277",1.23170854083799
"MSTRG.12372",1.23120817638298
"MSTRG.20631",1.2309908238395
"MSTRG.36720",1.23067316937031
"MSTRG.27314",1.22732145795852
"MSTRG.38240",1.22731223421827
"MSTRG.9156",1.22584435337396
"MSTRG.21405",1.22403737234818
"MSTRG.26395",1.22347435396626
"MSTRG.8967",1.22201790399801
"MSTRG.25292",1.22128618958679
"MSTRG.32526",1.21928235604538
"MSTRG.23027",1.21905586893107
"MSTRG.33252",1.21672126029118
"MSTRG.15441",1.21382374437939
"MSTRG.37004",1.21367026752588
"MSTRG.8105",1.21301366712172
"MSTRG.3160",1.21297715439333
"MSTRG.22039",1.21249139582766
"MSTRG.14119",1.21213221625875
"MSTRG.9253",1.21204643777262
"MSTRG.2143",1.21092937624819
"MSTRG.23424",1.21040732661218
"MSTRG.329",1.21000232532382
"MSTRG.37972",1.20994839324236
"MSTRG.26105",1.20922776807546
"MSTRG.37003",1.20867566414716
"MSTRG.4444",1.20659086159676
"MSTRG.18750",1.20473649047151
"MSTRG.22689",1.20450421785159
"MSTRG.9061",1.20431144664598
"MSTRG.32704",1.2042162484891
"MSTRG.2159",1.20372246636256
"MSTRG.18504",1.20199988626182
"MSTRG.41122",1.20181966096778
"MSTRG.32362",1.19937264050911
"MSTRG.2155",1.19917858096761
"MSTRG.34239",1.19889426637594
"MSTRG.41167",1.19883662929842
"MSTRG.11247",1.19803377869126
"MSTRG.19263",1.19797116064504
"MSTRG.11220",1.19783224110014
"MSTRG.11437",1.19693524741194
"MSTRG.23095",1.19650574495754
"MSTRG.41279",1.19627181043412
"MSTRG.13286",1.19610654857004
"MSTRG.20665",1.19574922780309
"MSTRG.34340",1.19500040790792
"MSTRG.21805",1.19470730738773
"MSTRG.27444",1.19408994804306
"MSTRG.19091",1.19352052857575
"MSTRG.7790",1.1929441811794
"MSTRG.6214",1.19278172320486
"MSTRG.22597",1.1925221379668
"MSTRG.6460",1.19037950078725
"MSTRG.29821",1.19006988457824
"MSTRG.8987",1.18989213607156
"MSTRG.26167",1.18987044596071
"MSTRG.10000",1.18968924000181
"MSTRG.18941",1.18803219775867
"MSTRG.32786",1.18765076276703
"MSTRG.20637",1.18719575604789
"MSTRG.8370",1.18715800378871
"MSTRG.11215",1.18651208888733
"MSTRG.23119",1.18478078311665
"MSTRG.36052",1.18412503609066
"MSTRG.8725",1.1827122279893
"MSTRG.17016",1.18201069938957
"MSTRG.29819",1.18195420838888
"MSTRG.16885",1.18173338756336
"MSTRG.18218",1.18021290704689
"MSTRG.15260",1.17956734583626
"MSTRG.974",1.17861634056303
"MSTRG.4606",1.17835187842576
"MSTRG.26700",1.17827785176595
"MSTRG.1775",1.17808665129461
"MSTRG.28718",1.17774360981771
"MSTRG.31611",1.17763658323602
"MSTRG.11622",1.17586071633678
"MSTRG.29240",1.17561641351013
"MSTRG.2952",1.1749203268836
"MSTRG.7871",1.17449099975804
"MSTRG.31458",1.17434541269445
"MSTRG.38842",1.17405773971608
"MSTRG.8851",1.17319298906199
"MSTRG.29763",1.17153804882514
"MSTRG.29010",1.17040040874402
"MSTRG.31423",1.1698660273531
"MSTRG.20604",1.16926280393722
"MSTRG.39429",1.16760624853178
"MSTRG.35786",1.16751407607397
"MSTRG.33189",1.16588736481364
"MSTRG.33453",1.16435903083287
"MSTRG.4936",1.16216762369596
"MSTRG.7961",1.16177763809182
"MSTRG.11072",1.16125621964176
"MSTRG.17585",1.16093401506375
"MSTRG.17598",1.15894941631752
"MSTRG.20310",1.15840790382593
"MSTRG.12868",1.15759062453661
"MSTRG.42647",1.15692599524611
"MSTRG.22713",1.15676043532846
"MSTRG.24535",1.15407869877483
"MSTRG.30866",1.15339893076543
"MSTRG.6953",1.15273727292492
"MSTRG.37552",1.15249234200595
"MSTRG.29569",1.15237524553447
"MSTRG.7962",1.15229368506484
"MSTRG.18036",1.15195477096373
"MSTRG.6416",1.1511950502434
"MSTRG.37438",1.15000830852559
"MSTRG.3760",1.14946684329796
"MSTRG.29333",1.14945887236187
"MSTRG.21194",1.14864159982831
"MSTRG.11749",1.14842695005991
"MSTRG.14278",1.14723210508886
"MSTRG.36924",1.1455838293854
"MSTRG.4102",1.14545674240283
"MSTRG.34333",1.14493279902817
"MSTRG.22050",1.14458810690796
"MSTRG.9081",1.14300363085925
"MSTRG.14654",1.14262121220569
"MSTRG.35212",1.14220636467958
"MSTRG.23847",1.14217534625492
"MSTRG.27324",1.14173972845651
"MSTRG.25847",1.14125868628926
"MSTRG.11336",1.14120691917071
"MSTRG.18798",1.14063500883927
"MSTRG.18363",1.14043368802717
"MSTRG.22544",1.14015655003314
"MSTRG.28580",1.13958639175813
"MSTRG.9658",1.13931857369335
"MSTRG.34304",1.13849907654564
"MSTRG.30725",1.13815179123262
"MSTRG.6961",1.13790052325927
"MSTRG.12636",1.13754198517724
"MSTRG.686",1.13619284396073
"MSTRG.4845",1.13580745336396
"MSTRG.24756",1.13492670664148
"MSTRG.11130",1.13398493500071
"MSTRG.8624",1.13368572010095
"MSTRG.19809",1.1335052239376
"MSTRG.1034",1.1329476592694
"MSTRG.34033",1.13277410210325
"MSTRG.31377",1.13219082079695
"MSTRG.32149",1.13182980519422
"MSTRG.9634",1.1317696150026
"MSTRG.8930",1.13126920654943
"MSTRG.2120",1.13017731341202
"MSTRG.23659",1.13015343622538
"MSTRG.15164",1.12960907805872
"MSTRG.7647",1.12940756370276
"MSTRG.25254",1.12925828437136
"MSTRG.15085",1.12741891912352
"MSTRG.24851",1.12600578070879
"MSTRG.23602",1.12570933916333
"MSTRG.38620",1.12566750204571
"MSTRG.24643",1.12505671322433
"MSTRG.14242",1.12501110527465
"MSTRG.1172",1.12401189568779
"MSTRG.6808",1.12302616956771
"MSTRG.33132",1.12224482511547
"MSTRG.22327",1.12058231720939
"MSTRG.10902",1.12008107291051
"MSTRG.40176",1.1193735223244
"MSTRG.19551",1.11872394887494
"MSTRG.36778",1.11865026707756
"MSTRG.19843",1.11831983967798
"MSTRG.17138",1.11758547901989
"MSTRG.26208",1.11726726438106
"MSTRG.20550",1.11699112548366
"MSTRG.25229",1.11692894084596
"MSTRG.22849",1.11610479694563
"MSTRG.42146",1.11568788317046
"MSTRG.143",1.11541316608926
"MSTRG.3083",1.11431525630535
"MSTRG.6018",1.11424707966927
"MSTRG.12137",1.11013421766567
"MSTRG.41234",1.10880764861633
"MSTRG.16991",1.10867907231046
"MSTRG.24557",1.1074233993128
"MSTRG.27246",1.10658229841503
"MSTRG.26609",1.10562654390335
"MSTRG.20155",1.10527238420298
"MSTRG.15162",1.10511296395935
"MSTRG.9236",1.10339404823159
"MSTRG.32332",1.10287137568223
"MSTRG.11519",1.10252676823519
"MSTRG.11499",1.10064159692128
"MSTRG.22929",1.1003853042189
"MSTRG.17351",1.1003228538353
"MSTRG.11180",1.09987795335917
"MSTRG.468",1.09959728070554
"MSTRG.10594",1.09798108869052
"MSTRG.30876",1.09725899303392
"MSTRG.11304",1.09645886688221
"MSTRG.12751",1.09578990954763
"MSTRG.14201",1.09575821209063
"MSTRG.4059",1.09526424821573
"MSTRG.33176",1.09472658433337
"MSTRG.20598",1.09375150257053
"MSTRG.14183",1.09354190613699
"MSTRG.26145",1.0930109524879
"MSTRG.16347",1.0926925238496
"MSTRG.15183",1.09143188727087
"MSTRG.24669",1.09107195510966
"MSTRG.11423",1.08952074544214
"MSTRG.22291",1.08922903641971
"MSTRG.13707",1.08891419839541
"MSTRG.7263",1.08821308256008
"MSTRG.5760",1.08799633928285
"MSTRG.11551",1.08654706718372
"MSTRG.22575",1.08605621395515
"MSTRG.19242",1.08591357416667
"MSTRG.5040",1.0857818827572
"MSTRG.475",1.08548678038529
"MSTRG.19141",1.08382043641127
"MSTRG.33648",1.08351582278218
"MSTRG.21718",1.08348860981224
"MSTRG.15523",1.08336488885628
"MSTRG.30329",1.08198408526781
"MSTRG.17589",1.0800876358244
"MSTRG.15837",1.08003587070044
"MSTRG.8103",1.07898786494447
"MSTRG.787",1.07895819921551
"MSTRG.21797",1.07879612806778
"MSTRG.15316",1.07859270973625
"MSTRG.4540",1.07858198204214
"MSTRG.26855",1.07804949673159
"MSTRG.38459",1.07754825957932
"MSTRG.13916",1.07736694927086
"MSTRG.15900",1.07534040516444
"MSTRG.16205",1.07509207197919
"MSTRG.29649",1.0743452186688
"MSTRG.25455",1.0740853217166
"MSTRG.23541",1.07383904474762
"MSTRG.7981",1.07315296768636
"MSTRG.23864",1.07311701664334
"MSTRG.14612",1.07296146512367
"MSTRG.32448",1.07214886457389
"MSTRG.388",1.07106360978342
"MSTRG.11217",1.07034003359158
"MSTRG.2247",1.07005535975341
"MSTRG.18947",1.0692191568996
"MSTRG.27797",1.06917226453706
"MSTRG.20402",1.0671554379261
"MSTRG.561",1.06663280364383
"MSTRG.33483",1.06635627851992
"MSTRG.5971",1.06616645772166
"MSTRG.353",1.06350973934938
"MSTRG.25632",1.06301401955141
"MSTRG.11218",1.06258362060973
"MSTRG.22242",1.06209655076815
"MSTRG.18480",1.06177311350795
"MSTRG.8616",1.06175530194359
"MSTRG.40786",1.06022157352834
"MSTRG.41841",1.0601610883573
"MSTRG.39916",1.05946028247453
"MSTRG.11197",1.05944780612724
"MSTRG.34125",1.05807466772331
"MSTRG.16944",1.05701190985492
"MSTRG.16927",1.05671812946401
"MSTRG.8011",1.05667947073304
"MSTRG.26503",1.05623297727763
"MSTRG.31502",1.05595425978764
"MSTRG.38956",1.05588701342759
"MSTRG.42088",1.05502733404471
"MSTRG.12045",1.05488915948356
"MSTRG.17719",1.05458813945633
"MSTRG.5881",1.05445573599424
"MSTRG.2798",1.05390807543026
"MSTRG.48",1.05270953985095
"MSTRG.705",1.05136030605199
"MSTRG.6294",1.05098712969877
"MSTRG.19696",1.05049509494237
"MSTRG.30015",1.05035595038224
"MSTRG.13976",1.05013355038564
"MSTRG.7808",1.05010555485429
"MSTRG.9182",1.04933292410642
"MSTRG.9023",1.04929847596594
"MSTRG.39191",1.04913080364152
"MSTRG.14414",1.04887576307468
"MSTRG.40412",1.048573076299
"MSTRG.3120",1.04825174018815
"MSTRG.17854",1.04817969309482
"MSTRG.36730",1.04743431184192
"MSTRG.19062",1.04675458777391
"MSTRG.6623",1.04662573293439
"MSTRG.12322",1.04624430931171
"MSTRG.38327",1.04543799564168
"MSTRG.2599",1.04443444671578
"MSTRG.15846",1.044248045757
"MSTRG.3670",1.04375544657373
"MSTRG.31577",1.04354077831771
"MSTRG.27023",1.04340809816292
"MSTRG.11835",1.04262996005764
"MSTRG.1141",1.0420538029392
"MSTRG.23499",1.04186516157656
"MSTRG.24362",1.04182740366813
"MSTRG.8788",1.0417434728328
"MSTRG.11052",1.04144464712718
"MSTRG.19233",1.04097160282272
"MSTRG.2401",1.04034756542853
"MSTRG.26096",1.04010999463333
"MSTRG.39495",1.03979251373255
"MSTRG.8590",1.03947122646141
"MSTRG.24543",1.03934601160676
"MSTRG.25670",1.03886889867959
"MSTRG.34859",1.03807733522783
"MSTRG.7786",1.03709015970838
"MSTRG.4561",1.03702907812009
"MSTRG.18104",1.03667882409803
"MSTRG.34088",1.03660884717589
"MSTRG.10898",1.03650851958956
"MSTRG.16752",1.03616099862058
"MSTRG.36848",1.03561396642791
"MSTRG.17137",1.03529424591413
"MSTRG.24121",1.03459168341601
"MSTRG.9574",1.03446304560294
"MSTRG.27850",1.03377670420603
"MSTRG.9210",1.03313800577228
"MSTRG.23343",1.03253782425952
"MSTRG.29236",1.03239183653089
"MSTRG.15217",1.03228024727421
"MSTRG.37705",1.03207247600623
"MSTRG.2651",1.03162357569708
"MSTRG.21108",1.03151586412451
"MSTRG.6930",1.03151443890623
"MSTRG.6555",1.03098111039631
"MSTRG.21240",1.03092612203514
"MSTRG.32810",1.03091926752591
"MSTRG.4977",1.03079546528822
"MSTRG.3940",1.03063773112562
"MSTRG.5545",1.02884099770428
"MSTRG.18970",1.02878876670902
"MSTRG.10908",1.02877348618356
"MSTRG.19317",1.02871958143288
"MSTRG.27925",1.02860346262181
"MSTRG.21863",1.02801309333183
"MSTRG.32764",1.02761701061199
"MSTRG.12441",1.02674976902448
"MSTRG.21185",1.02649254157273
"MSTRG.19279",1.02588574842675
"MSTRG.27477",1.02549998509448
"MSTRG.11842",1.02528222633772
"MSTRG.24099",1.02527327558319
"MSTRG.3954",1.02467757920194
"MSTRG.23848",1.02451535587573
"MSTRG.13210",1.02378232876757
"MSTRG.32597",1.02353054738397
"MSTRG.17114",1.02300693198388
"MSTRG.22598",1.02266241933248
"MSTRG.40642",1.02218936344765
"MSTRG.34319",1.0218847779339
"MSTRG.11594",1.02178864665568
"MSTRG.3333",1.02163623758088
"MSTRG.27527",1.02113158342538
"MSTRG.29322",1.02091832128623
"MSTRG.33602",1.02081138564053
"MSTRG.41154",1.019524429984
"MSTRG.7252",1.01890909902135
"MSTRG.16072",1.01833696476522
"MSTRG.4654",1.01818158696773
"MSTRG.39981",1.01780066474658
"MSTRG.31621",1.0171356008462
"MSTRG.15794",1.01709398253716
"MSTRG.1648",1.01707396823487
"MSTRG.8034",1.01511657370479
"MSTRG.29399",1.01483600348799
"MSTRG.27347",1.01481672518911
"MSTRG.12358",1.0144660466374
"MSTRG.7278",1.01409178356204
"MSTRG.575",1.01370116144915
"MSTRG.8170",1.01338332565448
"MSTRG.17405",1.01326890916404
"MSTRG.8627",1.01317542782264
"MSTRG.29746",1.01154297483644
"MSTRG.11491",1.01150027368873
"MSTRG.24019",1.01109566652354
"MSTRG.35037",1.01102942794067
"MSTRG.19340",1.00942782678485
"MSTRG.30409",1.00921068269675
"MSTRG.6717",1.00798812197967
"MSTRG.25857",1.00663446097784
"MSTRG.2664",1.0062580028504
"MSTRG.11823",1.00570637789006
"MSTRG.33739",1.00491783105197
"MSTRG.40196",1.00481241880433
"MSTRG.935",1.0025396450012
"MSTRG.2491",1.00183436293299
